511,yan,132.100.143.29,2022/8/27,23,54,15,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=teacher,302,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
512,li,132.29.30.100,2022/8/27,17,5,22,GET www/6 HTTP/1.0,https://www.sogou.com/web?qu=student,302,['Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)']
513,chen,30.100.187.124,2022/8/27,6,29,14,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=file,302,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
514,zhang,30.156.187.132,2022/8/27,1,44,22,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=monkey,200,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
515,hu,29.30.100.187,2022/8/27,12,51,40,GET www/6 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,"['Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8']"
516,yan,29.143.10.187,2022/8/27,23,22,22,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=file,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
517,liu,100.29.187.143,2022/8/27,10,59,16,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=student,302,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
518,chen,30.100.29.187,2022/8/27,15,26,13,GET www/4 HTTP/1.0,http://cn.bing.com/search?q=milk,200,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
519,li,100.132.10.29,2022/8/27,2,29,14,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
520,li,10.29.167.187,2022/8/27,18,0,38,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=monkey,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
521,zhang,100.10.187.132,2022/8/27,8,46,23,GET www/2 HTTP/1.0,https://www.so.com/s?q=teacher,302,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
522,hu,10.156.167.30,2022/8/27,8,23,20,GET www/4 HTTP/1.0,https://www.so.com/s?q=teacher,200,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
523,zhang,156.167.187.100,2022/8/27,14,30,44,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=student,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
524,yan,132.29.10.143,2022/8/27,21,53,32,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=file,404,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
525,yan,167.10.187.143,2022/8/27,19,20,17,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=file,404,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.14) Gecko/20110218 AlexaToolbar/alxf-2.0 Firefox/3.6.14']
526,liu,156.143.124.10,2022/8/27,22,3,26,GET www/4 HTTP/1.0,http://cn.bing.com/search?q=monkey,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
527,li,156.100.187.167,2022/8/27,7,34,51,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,"['Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
528,li,124.29.30.143,2022/8/27,8,56,37,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
529,zhang,167.100.156.132,2022/8/27,11,46,43,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=student,404,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
530,liu,30.187.156.124,2022/8/27,10,10,30,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=file,200,"['Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
531,wang,10.167.156.29,2022/8/27,22,25,48,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=student,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
532,liu,30.167.132.187,2022/8/27,1,42,27,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
533,zhang,143.100.132.187,2022/8/27,11,5,33,GET www/2 HTTP/1.0,https://www.so.com/s?q=monkey,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
534,yan,10.30.100.187,2022/8/27,14,14,23,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=milk,302,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
535,hu,143.187.124.10,2022/8/27,13,31,9,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=file,404,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
536,zhang,100.187.156.10,2022/8/27,14,55,15,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=file,302,"['Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
537,wang,143.167.132.156,2022/8/27,19,4,59,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=monkey,302,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
538,hu,132.30.156.10,2022/8/27,5,14,26,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=monkey,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
539,li,100.10.30.156,2022/8/27,3,20,34,GET www/1 HTTP/1.0,https://www.so.com/s?q=monkey,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
540,chen,187.143.10.167,2022/8/27,20,46,9,GET www/1 HTTP/1.0,https://www.so.com/s?q=monkey,200,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
541,li,10.143.167.100,2022/8/27,2,55,45,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=file,200,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
542,hu,100.187.132.29,2022/8/27,6,27,33,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=file,200,['Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0']
543,liu,167.132.143.187,2022/8/27,10,36,8,GET www/4 HTTP/1.0,https://www.so.com/s?q=teacher,302,['Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)']
544,hu,124.143.156.30,2022/8/27,18,49,52,GET www/1 HTTP/1.0,https://www.so.com/s?q=teacher,404,"['Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
545,zhang,30.167.156.143,2022/8/27,22,24,1,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=monkey,200,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
546,hu,187.156.29.10,2022/8/27,18,35,54,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
547,hu,187.143.30.10,2022/8/27,3,47,57,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=student,302,['Opera/9.80 (Android 2.3.4; Linux; Opera mobi/adr-1107051709; U; zh-cn) Presto/2.8.149 Version/11.10']
548,zhang,187.143.29.30,2022/8/27,9,13,46,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.14) Gecko/20110218 AlexaToolbar/alxf-2.0 Firefox/3.6.14']
549,liu,30.167.156.29,2022/8/27,17,12,43,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=teacher,302,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
550,chen,29.167.124.156,2022/8/27,4,34,56,GET www/4 HTTP/1.0,https://www.so.com/s?q=monkey,200,['Opera/9.80 (Android 2.3.4; Linux; Opera mobi/adr-1107051709; U; zh-cn) Presto/2.8.149 Version/11.10']
551,hu,187.30.100.143,2022/8/27,19,50,1,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
552,liu,187.10.167.132,2022/8/27,21,26,8,GET www/3 HTTP/1.0,https://www.so.com/s?q=monkey,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6']"
553,wang,156.10.132.30,2022/8/27,16,54,15,GET www/3 HTTP/1.0,https://www.sogou.com/web?qu=milk,302,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
554,yan,10.156.132.100,2022/8/27,11,11,5,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,['Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0']
555,chen,29.167.124.132,2022/8/27,17,59,7,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=student,200,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
556,zhang,143.10.167.30,2022/8/27,4,30,25,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=milk,302,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
557,chen,132.167.10.29,2022/8/27,21,39,39,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=teacher,404,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.3) Gecko/2008092414 Firefox/3.0.3']
558,yan,124.132.100.30,2022/8/27,0,0,55,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=teacher,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
559,yan,187.132.143.29,2022/8/27,9,56,41,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,['Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0']
560,liu,30.167.156.100,2022/8/27,4,28,29,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=student,200,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
561,liu,156.29.30.143,2022/8/27,16,13,22,GET www/6 HTTP/1.0,https://www.so.com/s?q=student,302,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
562,liu,187.156.143.30,2022/8/27,15,10,11,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=file,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
563,liu,30.124.29.132,2022/8/27,22,43,26,GET www/3 HTTP/1.0,https://www.so.com/s?q=monkey,302,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
564,wang,167.143.100.30,2022/8/27,20,23,44,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=file,404,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
565,chen,100.187.156.124,2022/8/27,22,4,16,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
566,zhang,187.124.100.30,2022/8/27,1,39,28,GET www/1 HTTP/1.0,https://www.so.com/s?q=file,200,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
567,yan,124.29.30.100,2022/8/27,16,27,45,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=file,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
568,hu,143.10.187.132,2022/8/27,3,51,13,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=student,302,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
569,liu,10.30.156.167,2022/8/27,5,0,13,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=monkey,302,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
570,yan,156.10.30.29,2022/8/27,4,35,32,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
571,wang,100.124.10.29,2022/8/27,11,17,31,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
572,liu,156.187.29.124,2022/8/27,0,26,43,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=student,302,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
573,liu,187.132.156.124,2022/8/27,17,13,46,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=student,200,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
574,chen,167.124.100.29,2022/8/27,1,53,19,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=milk,200,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
575,hu,167.132.187.143,2022/8/27,8,5,18,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=monkey,302,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
576,li,143.187.30.156,2022/8/27,0,19,39,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=file,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
577,hu,29.143.187.30,2022/8/27,0,26,3,GET www/1 HTTP/1.0,https://www.so.com/s?q=file,200,['Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)']
578,zhang,187.124.156.132,2022/8/27,12,43,49,GET www/1 HTTP/1.0,https://www.so.com/s?q=file,404,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
579,li,29.132.124.156,2022/8/27,22,2,53,GET www/2 HTTP/1.0,https://www.baidu.com/s?wd=teacher,302,['Opera/9.80 (Android 2.3.4; Linux; Opera mobi/adr-1107051709; U; zh-cn) Presto/2.8.149 Version/11.10']
580,wang,124.132.143.167,2022/8/27,20,14,0,GET www/2 HTTP/1.0,https://www.baidu.com/s?wd=teacher,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
581,li,167.132.143.29,2022/8/27,16,34,39,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=monkey,404,['Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0']
582,wang,143.167.187.10,2022/8/27,4,34,59,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=milk,404,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
583,hu,30.156.167.124,2022/8/27,5,9,42,GET www/4 HTTP/1.0,http://cn.bing.com/search?q=monkey,302,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
584,hu,167.30.156.10,2022/8/27,7,44,44,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=file,404,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
585,liu,132.156.187.29,2022/8/27,22,37,13,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=file,302,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
586,zhang,124.100.29.30,2022/8/27,20,36,19,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=milk,404,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
587,hu,124.10.187.30,2022/8/27,1,21,34,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=teacher,200,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
588,hu,187.156.167.132,2022/8/27,2,47,54,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=file,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
589,chen,30.29.143.167,2022/8/27,9,13,46,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=student,302,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
590,li,187.10.156.132,2022/8/27,2,22,51,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=student,302,['Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0']
591,hu,29.30.156.167,2022/8/27,1,39,52,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=file,200,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
592,yan,100.167.156.132,2022/8/27,2,21,53,GET www/6 HTTP/1.0,https://www.so.com/s?q=monkey,302,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
593,zhang,187.30.156.124,2022/8/27,2,22,44,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=file,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
594,li,132.10.156.29,2022/8/27,22,58,46,GET www/4 HTTP/1.0,http://cn.bing.com/search?q=file,200,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.3) Gecko/2008092414 Firefox/3.0.3']
595,chen,132.10.167.29,2022/8/27,13,44,43,GET www/6 HTTP/1.0,https://www.sogou.com/web?qu=monkey,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
596,wang,10.124.100.132,2022/8/27,22,20,29,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
597,zhang,156.187.143.124,2022/8/27,21,45,13,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
598,yan,10.100.124.156,2022/8/27,0,42,22,GET www/2 HTTP/1.0,https://www.sogou.com/web?qu=milk,200,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
599,li,10.124.156.132,2022/8/27,18,19,56,GET www/6 HTTP/1.0,https://www.so.com/s?q=teacher,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
600,yan,30.29.100.132,2022/8/27,12,30,53,GET www/3 HTTP/1.0,https://www.so.com/s?q=monkey,200,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
601,wang,30.187.124.10,2022/8/27,3,49,47,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=file,302,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
602,hu,156.100.132.30,2022/8/27,6,41,43,GET www/3 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
603,hu,100.187.132.167,2022/8/27,20,10,8,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=teacher,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
604,hu,29.143.167.30,2022/8/27,12,58,16,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=monkey,404,['Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)']
605,wang,187.143.29.10,2022/8/27,15,18,7,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=student,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
606,hu,156.100.143.124,2022/8/27,20,31,55,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=milk,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
607,wang,100.124.10.156,2022/8/27,17,37,15,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=teacher,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
608,hu,29.143.124.30,2022/8/27,15,37,39,GET www/2 HTTP/1.0,https://www.so.com/s?q=student,404,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
609,yan,30.100.156.187,2022/8/27,10,8,34,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=student,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
610,liu,132.30.29.10,2022/8/27,2,49,10,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=file,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6']"
611,chen,187.167.30.10,2022/8/27,15,31,43,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=student,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
612,yan,124.132.167.10,2022/8/27,11,3,39,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=milk,200,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.14) Gecko/20110218 AlexaToolbar/alxf-2.0 Firefox/3.6.14']
613,yan,132.100.143.156,2022/8/27,0,4,40,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
614,li,132.143.124.29,2022/8/27,6,44,0,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=student,302,"['Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8']"
615,liu,100.132.187.30,2022/8/27,15,41,58,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
616,chen,10.132.156.29,2022/8/27,7,33,47,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=student,404,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
617,li,124.187.100.30,2022/8/27,2,23,48,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
618,li,167.156.10.124,2022/8/27,19,11,14,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=file,302,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
